,function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsinposition,yearsinprofession,age,cred1,cred2,highestdegree,inst1,inst2,inst3,inst4,inst5,instbudget,city,state,zip,country,category,instsize,insttype,b19013_001,median,mean,pop,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,value_for_owner-occupied_housing_units:__total:_,"value_for_owner-occupied_housing_units:__less_than_$10,000_","value_for_owner-occupied_housing_units:__$10,000_to_$14,999_","value_for_owner-occupied_housing_units:__$15,000_to_$19,999_","value_for_owner-occupied_housing_units:__$20,000_to_$24,999_","value_for_owner-occupied_housing_units:__$25,000_to_$29,999_","value_for_owner-occupied_housing_units:__$30,000_to_$34,999_","value_for_owner-occupied_housing_units:__$35,000_to_$39,999_","value_for_owner-occupied_housing_units:__$40,000_to_$49,999_","value_for_owner-occupied_housing_units:__$50,000_to_$59,999_","value_for_owner-occupied_housing_units:__$60,000_to_$69,999_","value_for_owner-occupied_housing_units:__$70,000_to_$79,999_","value_for_owner-occupied_housing_units:__$80,000_to_$89,999_","value_for_owner-occupied_housing_units:__$90,000_to_$99,999_","value_for_owner-occupied_housing_units:__$100,000_to_$124,999_","value_for_owner-occupied_housing_units:__$125,000_to_$149,999_","value_for_owner-occupied_housing_units:__$150,000_to_$174,999_","value_for_owner-occupied_housing_units:__$175,000_to_$199,999_","value_for_owner-occupied_housing_units:__$200,000_to_$249,999_","value_for_owner-occupied_housing_units:__$250,000_to_$299,999_","value_for_owner-occupied_housing_units:__$300,000_to_$399,999_","value_for_owner-occupied_housing_units:__$400,000_to_$499,999_","value_for_owner-occupied_housing_units:__$500,000_to_$749,999_","value_for_owner-occupied_housing_units:__$750,000_to_$999,999_","value_for_owner-occupied_housing_units:__$1,000,000_or_more_",sex_by_age:__male:_,sex_by_age:__male:_under_5_years_,sex_by_age:__male:_5_to_9_years_,sex_by_age:__male:_10_to_14_years_,sex_by_age:__male:_15_to_17_years_,sex_by_age:__male:_18_and_19_years_,sex_by_age:__male:_20_years_,sex_by_age:__male:_21_years_,sex_by_age:__male:_22_to_24_years_,sex_by_age:__male:_25_to_29_years_,sex_by_age:__male:_30_to_34_years_,sex_by_age:__male:_35_to_39_years_,sex_by_age:__male:_40_to_44_years_,sex_by_age:__male:_45_to_49_years_,sex_by_age:__male:_50_to_54_years_,sex_by_age:__male:_55_to_59_years_,sex_by_age:__male:_60_and_61_years_,sex_by_age:__male:_62_to_64_years_,sex_by_age:__male:_65_and_66_years_,sex_by_age:__male:_67_to_69_years_,sex_by_age:__male:_70_to_74_years_,sex_by_age:__male:_75_to_79_years_,sex_by_age:__male:_80_to_84_years_,sex_by_age:__male:_85_years_and_over_,sex_by_age:__female:_,sex_by_age:__female:_under_5_years_,sex_by_age:__female:_5_to_9_years_,sex_by_age:__female:_10_to_14_years_,sex_by_age:__female:_15_to_17_years_,sex_by_age:__female:_18_and_19_years_,sex_by_age:__female:_20_years_,sex_by_age:__female:_21_years_,sex_by_age:__female:_22_to_24_years_,sex_by_age:__female:_25_to_29_years_,sex_by_age:__female:_30_to_34_years_,sex_by_age:__female:_35_to_39_years_,sex_by_age:__female:_40_to_44_years_,sex_by_age:__female:_45_to_49_years_,sex_by_age:__female:_50_to_54_years_,sex_by_age:__female:_55_to_59_years_,sex_by_age:__female:_60_and_61_years_,sex_by_age:__female:_62_to_64_years_,sex_by_age:__female:_65_and_66_years_,sex_by_age:__female:_67_to_69_years_,sex_by_age:__female:_70_to_74_years_,sex_by_age:__female:_75_to_79_years_,sex_by_age:__female:_80_to_84_years_,sex_by_age:__female:_85_years_and_over_,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
1040,position17,0,0,1,50,0,40500,Man,FALSE,Caucasian,0,6,25,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1041,position15,0,0,1,60,0,37000,Man,FALSE,Caucasian,2,5,28,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1042,position25,0,0,0,0,0,40820,Man,FALSE,,5,13,58,FALSE,FALSE,No College Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1043,position17,4,2,0,83,0,49000,Man,FALSE,Caucasian,1,2,25,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1044,position25,0,0,0,7,1,34243,Man,FALSE,,2,4,29,FALSE,FALSE,No College Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1045,position4,0,0,0,85,0,37000,Woman,FALSE,Caucasian,1,3,26,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1046,position22,1,0,0,1,0,75941,Woman,FALSE,Caucasian,32,4,52,FALSE,FALSE,Associate's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1047,position3,4,0,2,200,0,57000,Man,FALSE,Caucasian,1,5,29,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1048,position25,0,4,0,18,0,56500,Man,FALSE,Caucasian,32,23,58,FALSE,FALSE,No College Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1049,position22,0,0,0,0,1,60000,Man,FALSE,Caucasian,15,15,64,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1050,position20,0,0,0,10,32,43000,Man,FALSE,Caucasian,0,7,33,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1051,position15,0,0,0,30,10,54000,Woman,FALSE,Caucasian,40,40,64,TRUE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1052,position21,1,0,0,0,0,38000,Woman,FALSE,Caucasian,28,28,59,FALSE,FALSE,Associate's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1053,position20,0,0,0,25,5,43000,Man,FALSE,Caucasian,10,14,38,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1054,position25,0,0,0,0,1,46583,Man,FALSE,Caucasian,26,26,61,FALSE,FALSE,No College Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1056,position4,1,0,0,7,7,,Man,FALSE,Caucasian,2,2,46,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1064,position6,0,0,1,22,29,40052,Man,FALSE,Caucasian,3,3,34,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1063,position5,0,0,0,1,0,43000,Woman,FALSE,Caucasian,0,0,28,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1066,position22,2,0,0,12,8,58600,Woman,FALSE,Caucasian,6,6,49,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1055,position4,0,0,0,8,7,37100,Man,FALSE,Caucasian,3,4,26,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1032,position1,38,6,4,439,167,113000,Man,FALSE,Caucasian,2,14,37,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1033,position13,3,0,0,20,14,56274,Man,FALSE,Caucasian,2,17,50,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1029,position6,2,0,1,44,34,65207,Woman,FALSE,Caucasian,36,36,63,TRUE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1067,position25,0,1,0,16,1,32000,Man,FALSE,Caucasian,4,4,35,FALSE,FALSE,Associate's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1035,position17,0,0,0,27,0,41000,Woman,FALSE,Caucasian,4,5,30,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1034,position11,0,0,0,1,0,39000,Woman,FALSE,Caucasian,0,0,25,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1038,position2,17,1,3,210,105,75477,Man,FALSE,Caucasian,12,31,60,TRUE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1057,position22,0,0,0,0,2,37350,Woman,FALSE,Caucasian,1,0,35,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1070,position15,4,5,0,50,0,80000,Woman,FALSE,Caucasian,13,32,54,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1069,position5,0,0,0,3,0,42209,Man,FALSE,Caucasian,5,5,31,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1058,position4,3,0,0,80,20,64433,Man,FALSE,Caucasian,5,13,39,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1036,position25,0,0,0,0,0,44558,Man,FALSE,,1,1,56,FALSE,FALSE,No College Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1068,position22,0,0,0,0,0,46583,Woman,FALSE,Caucasian,19,19,51,FALSE,FALSE,No College Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1023,position4,0,0,0,55,0,36000,Woman,FALSE,Caucasian,1,1,24,FALSE,FALSE,Master's Degree,8,3,4,383,0,1831000,Cedar Falls,IA,50614,United States,one,12273,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,position20,0,0,1,40,0,47851,Man,FALSE,Caucasian,17,17,43,FALSE,FALSE,Master's Degree,8,3,4,383,0,1831000,Cedar Falls,IA,50614,United States,one,12273,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,position1,2,1,1,16,0,72500,Man,FALSE,Caucasian,1,19,46,TRUE,FALSE,Doctoral,8,3,4,383,0,1831000,Cedar Falls,IA,50614,United States,one,12273,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,position3,5,0,1,30,1,67716,Man,TRUE,Caucasian,18,33,57,FALSE,FALSE,Master's Degree,8,3,4,383,0,1831000,Cedar Falls,IA,50614,United States,one,12273,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,position11,0,0,0,15,0,38314,Man,FALSE,Caucasian,3,3,27,FALSE,FALSE,Master's Degree,8,3,4,383,0,1831000,Cedar Falls,IA,50614,United States,one,12273,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,position6,0,0,0,30,5,48318,Woman,FALSE,Caucasian,21,21,48,FALSE,FALSE,Bachelor's Degree,8,3,4,383,0,1831000,Cedar Falls,IA,50614,United States,one,12273,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,position9,0,0,0,100,0,46925,Woman,FALSE,Caucasian,20,20,54,FALSE,FALSE,Bachelor's Degree,8,3,4,383,0,1831000,Cedar Falls,IA,50614,United States,one,12273,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,position6,0,0,1,55,0,44543,Woman,FALSE,Caucasian,13,13,38,FALSE,FALSE,Master's Degree,8,3,4,383,0,1831000,Cedar Falls,IA,50614,United States,one,12273,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,position10,1,2,0,0,0,70860,Man,FALSE,Caucasian,13,39,63,TRUE,TRUE,Master's Degree,17,4,2,650,0,12098845,Ames,IA,50011,United States,one,30748,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,position11,0,0,1,7,0,43862,Man,FALSE,Caucasian,4,9,36,FALSE,FALSE,Master's Degree,17,4,2,650,0,12098845,Ames,IA,50011,United States,one,30748,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,position15,4,2,0,260,0,70243,Man,FALSE,Caucasian,13,35,58,FALSE,FALSE,Master's Degree,17,4,2,650,0,12098845,Ames,IA,50011,United States,one,30748,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
